gap_id,scope,category,subject_type,osm_id,highway,name,field,severity,detail
gap-07692,context_buffer,missing_osm_tag,way,1493366447,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07693,context_buffer,missing_osm_tag,way,1493366447,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07694,context_buffer,missing_osm_tag,way,1493366447,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07695,context_buffer,missing_osm_tag,way,1493366447,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07696,context_buffer,missing_osm_tag,way,1493366447,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07697,context_buffer,missing_osm_tag,way,1493366447,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07698,context_buffer,missing_osm_tag,way,1493366447,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07699,context_buffer,missing_osm_tag,way,1493392844,residential,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07700,context_buffer,missing_osm_tag,way,1493392844,residential,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07701,context_buffer,missing_osm_tag,way,1493392844,residential,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07702,context_buffer,missing_osm_tag,way,1493392844,residential,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07703,context_buffer,missing_osm_tag,way,1493392844,residential,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07704,context_buffer,missing_osm_tag,way,1493392844,residential,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07705,context_buffer,missing_osm_tag,way,1493392844,residential,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07706,context_buffer,missing_osm_tag,way,1493392845,residential,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07707,context_buffer,missing_osm_tag,way,1493392845,residential,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07708,context_buffer,missing_osm_tag,way,1493392845,residential,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07709,context_buffer,missing_osm_tag,way,1493392845,residential,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07710,context_buffer,missing_osm_tag,way,1493392845,residential,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07711,context_buffer,missing_osm_tag,way,1493392845,residential,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07712,context_buffer,missing_osm_tag,way,1493392845,residential,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07713,context_buffer,missing_osm_tag,way,1493392846,residential,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07714,context_buffer,missing_osm_tag,way,1493392846,residential,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07715,context_buffer,missing_osm_tag,way,1493392846,residential,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07716,context_buffer,missing_osm_tag,way,1493392846,residential,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07717,context_buffer,missing_osm_tag,way,1493392846,residential,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07718,context_buffer,missing_osm_tag,way,1493392846,residential,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07719,context_buffer,missing_osm_tag,way,1493392846,residential,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07720,context_buffer,missing_osm_tag,way,1493405322,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07721,context_buffer,missing_osm_tag,way,1493405322,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07722,context_buffer,missing_osm_tag,way,1493405322,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07723,context_buffer,missing_osm_tag,way,1493405322,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07724,core,missing_osm_tag,way,1493477808,primary_link,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07725,core,missing_osm_tag,way,1493477808,primary_link,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07726,core,missing_osm_tag,way,1493477808,primary_link,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07727,core,missing_osm_tag,way,1493477808,primary_link,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07728,core,missing_osm_tag,way,1493477808,primary_link,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07729,core,missing_osm_tag,way,1493477808,primary_link,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07730,core,missing_osm_tag,way,1493477808,primary_link,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07731,core,missing_osm_tag,way,1493480146,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07732,core,missing_osm_tag,way,1493480146,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07733,core,missing_osm_tag,way,1493480146,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07734,core,missing_osm_tag,way,1493480146,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07735,core,missing_osm_tag,way,1493480147,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07736,core,missing_osm_tag,way,1493480147,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07737,core,missing_osm_tag,way,1493480147,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07738,core,missing_osm_tag,way,1493480147,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07739,core,missing_osm_tag,way,1493480148,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07740,core,missing_osm_tag,way,1493480148,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07741,core,missing_osm_tag,way,1493480148,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07742,core,missing_osm_tag,way,1493480148,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07743,core,missing_osm_tag,way,1493480149,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07744,core,missing_osm_tag,way,1493480149,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07745,core,missing_osm_tag,way,1493480149,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07746,core,missing_osm_tag,way,1493480149,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07747,core,missing_osm_tag,way,1493480150,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07748,core,missing_osm_tag,way,1493480150,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07749,core,missing_osm_tag,way,1493480150,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07750,core,missing_osm_tag,way,1493480150,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07751,core,missing_osm_tag,way,1493480151,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07752,core,missing_osm_tag,way,1493480151,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07753,core,missing_osm_tag,way,1493480151,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07754,core,missing_osm_tag,way,1493480151,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07755,core,missing_osm_tag,way,1493480152,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07756,core,missing_osm_tag,way,1493480152,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07757,core,missing_osm_tag,way,1493480152,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07758,core,missing_osm_tag,way,1493480152,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07759,core,missing_osm_tag,way,1493480153,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07760,core,missing_osm_tag,way,1493480153,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07761,core,missing_osm_tag,way,1493480153,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07762,core,missing_osm_tag,way,1493480153,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07763,core,missing_osm_tag,way,1493480154,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07764,core,missing_osm_tag,way,1493480154,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07765,core,missing_osm_tag,way,1493480154,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07766,core,missing_osm_tag,way,1493480154,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07767,core,missing_osm_tag,way,1493480155,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07768,core,missing_osm_tag,way,1493480155,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07769,core,missing_osm_tag,way,1493480155,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07770,core,missing_osm_tag,way,1493480155,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07771,core,missing_osm_tag,way,1493480156,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07772,core,missing_osm_tag,way,1493480156,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07773,core,missing_osm_tag,way,1493480156,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07774,core,missing_osm_tag,way,1493480156,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07775,core,missing_osm_tag,way,1493480157,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07776,core,missing_osm_tag,way,1493480157,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07777,core,missing_osm_tag,way,1493480157,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07778,core,missing_osm_tag,way,1493480157,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07779,core,missing_osm_tag,way,1493480158,steps,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07780,core,missing_osm_tag,way,1493480158,steps,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07781,core,missing_osm_tag,way,1493480158,steps,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07782,core,missing_osm_tag,way,1493480158,steps,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07783,core,missing_osm_tag,way,1493480947,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07784,core,missing_osm_tag,way,1493480947,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07785,core,missing_osm_tag,way,1493480947,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07786,core,missing_osm_tag,way,1493480947,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07787,core,missing_osm_tag,way,1493525851,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07788,core,missing_osm_tag,way,1493525851,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07789,core,missing_osm_tag,way,1493525851,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07790,core,missing_osm_tag,way,1493525851,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07791,core,missing_osm_tag,way,1493525851,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07792,core,missing_osm_tag,way,1493525851,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07793,core,missing_osm_tag,way,1493525851,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07794,core,missing_osm_tag,way,1493525856,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07795,core,missing_osm_tag,way,1493525856,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07796,core,missing_osm_tag,way,1493525856,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07797,core,missing_osm_tag,way,1493525856,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07798,core,missing_osm_tag,way,1493525856,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07799,core,missing_osm_tag,way,1493525856,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07800,core,missing_osm_tag,way,1493525856,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07801,core,missing_osm_tag,way,1493525860,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07802,core,missing_osm_tag,way,1493525860,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07803,core,missing_osm_tag,way,1493525860,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07804,core,missing_osm_tag,way,1493525860,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07805,core,missing_osm_tag,way,1493525860,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07806,core,missing_osm_tag,way,1493525860,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07807,core,missing_osm_tag,way,1493525860,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07808,core,missing_osm_tag,way,1493525861,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07809,core,missing_osm_tag,way,1493525861,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07810,core,missing_osm_tag,way,1493525861,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07811,core,missing_osm_tag,way,1493525861,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07812,core,missing_osm_tag,way,1493525861,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07813,core,missing_osm_tag,way,1493525861,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07814,core,missing_osm_tag,way,1493525861,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07815,context_buffer,missing_osm_tag,way,1493530464,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07816,context_buffer,missing_osm_tag,way,1493530464,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07817,context_buffer,missing_osm_tag,way,1493530464,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07818,context_buffer,missing_osm_tag,way,1493530464,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07819,context_buffer,missing_osm_tag,way,1493530467,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07820,context_buffer,missing_osm_tag,way,1493530467,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07821,context_buffer,missing_osm_tag,way,1493530467,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07822,context_buffer,missing_osm_tag,way,1493530467,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07823,context_buffer,missing_osm_tag,way,1493530468,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07824,context_buffer,missing_osm_tag,way,1493530468,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07825,context_buffer,missing_osm_tag,way,1493530468,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07826,context_buffer,missing_osm_tag,way,1493530468,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07827,context_buffer,missing_osm_tag,way,1493530469,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07828,context_buffer,missing_osm_tag,way,1493530469,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07829,context_buffer,missing_osm_tag,way,1493530469,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07830,context_buffer,missing_osm_tag,way,1493530469,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07831,context_buffer,missing_osm_tag,way,1493530470,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07832,context_buffer,missing_osm_tag,way,1493530470,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07833,context_buffer,missing_osm_tag,way,1493530470,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07834,context_buffer,missing_osm_tag,way,1493530470,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07835,context_buffer,missing_osm_tag,way,1494334269,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07836,context_buffer,missing_osm_tag,way,1494334269,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07837,context_buffer,missing_osm_tag,way,1494334269,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07838,context_buffer,missing_osm_tag,way,1494334269,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07839,context_buffer,missing_osm_tag,way,1494334269,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07840,context_buffer,missing_osm_tag,way,1494334269,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07841,context_buffer,missing_osm_tag,way,1494334269,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07842,context_buffer,missing_osm_tag,way,1494334270,residential,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07843,context_buffer,missing_osm_tag,way,1494334270,residential,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07844,context_buffer,missing_osm_tag,way,1494334270,residential,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07845,context_buffer,missing_osm_tag,way,1494334270,residential,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07846,context_buffer,missing_osm_tag,way,1494334270,residential,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07847,context_buffer,missing_osm_tag,way,1494334270,residential,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07848,context_buffer,missing_osm_tag,way,1494334270,residential,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07849,context_buffer,missing_osm_tag,way,1494367218,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07850,context_buffer,missing_osm_tag,way,1494367218,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07851,context_buffer,missing_osm_tag,way,1494367218,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07852,context_buffer,missing_osm_tag,way,1494367218,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07853,context_buffer,missing_osm_tag,way,1494367218,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07854,context_buffer,missing_osm_tag,way,1494367218,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07855,context_buffer,missing_osm_tag,way,1494367218,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07856,context_buffer,missing_osm_tag,way,1494378629,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07857,context_buffer,missing_osm_tag,way,1494378629,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07858,context_buffer,missing_osm_tag,way,1494378629,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07859,context_buffer,missing_osm_tag,way,1494378629,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07860,context_buffer,missing_osm_tag,way,1494378629,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07861,context_buffer,missing_osm_tag,way,1494378629,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07862,context_buffer,missing_osm_tag,way,1494378630,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07863,context_buffer,missing_osm_tag,way,1494378630,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07864,context_buffer,missing_osm_tag,way,1494378630,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07865,context_buffer,missing_osm_tag,way,1494378630,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07866,context_buffer,missing_osm_tag,way,1494378630,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07867,context_buffer,missing_osm_tag,way,1494378630,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07868,context_buffer,missing_osm_tag,way,1494378631,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07869,context_buffer,missing_osm_tag,way,1494378631,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07870,context_buffer,missing_osm_tag,way,1494378631,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07871,context_buffer,missing_osm_tag,way,1494378631,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07872,context_buffer,missing_osm_tag,way,1494378631,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07873,context_buffer,missing_osm_tag,way,1494378631,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07874,context_buffer,missing_osm_tag,way,1494402803,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07875,context_buffer,missing_osm_tag,way,1494402803,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07876,context_buffer,missing_osm_tag,way,1494402803,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07877,context_buffer,missing_osm_tag,way,1494402803,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07878,context_buffer,missing_osm_tag,way,1494402803,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07879,context_buffer,missing_osm_tag,way,1494402803,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07880,context_buffer,missing_osm_tag,way,1494402803,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07881,context_buffer,missing_osm_tag,way,1494402806,footway,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07882,context_buffer,missing_osm_tag,way,1494402806,footway,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07883,context_buffer,missing_osm_tag,way,1494402806,footway,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07884,context_buffer,missing_osm_tag,way,1494402806,footway,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07885,context_buffer,missing_osm_tag,way,1494402808,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07886,context_buffer,missing_osm_tag,way,1494402808,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07887,context_buffer,missing_osm_tag,way,1494402808,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07888,context_buffer,missing_osm_tag,way,1494402808,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07889,context_buffer,missing_osm_tag,way,1494402808,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07890,context_buffer,missing_osm_tag,way,1494402808,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
gap-07891,context_buffer,missing_osm_tag,way,1494402808,service,,maxspeed,information_gap,OSM way has no maxspeed tag; absence is not evidence of a real-world value or condition.
gap-07892,context_buffer,missing_osm_tag,way,1494402809,service,,name,information_gap,OSM way has no name tag; absence is not evidence of a real-world value or condition.
gap-07893,context_buffer,missing_osm_tag,way,1494402809,service,,oneway,information_gap,OSM way has no oneway tag; absence is not evidence of a real-world value or condition.
gap-07894,context_buffer,missing_osm_tag,way,1494402809,service,,access,information_gap,OSM way has no access tag; absence is not evidence of a real-world value or condition.
gap-07895,context_buffer,missing_osm_tag,way,1494402809,service,,bicycle,information_gap,OSM way has no bicycle tag; absence is not evidence of a real-world value or condition.
gap-07896,context_buffer,missing_osm_tag,way,1494402809,service,,lanes,information_gap,OSM way has no lanes tag; absence is not evidence of a real-world value or condition.
gap-07897,context_buffer,missing_osm_tag,way,1494402809,service,,width,information_gap,OSM way has no width tag; absence is not evidence of a real-world value or condition.
